original_path,distorted_path,family,member,distortion_type,seed,mean_disp,max_disp,param_alpha,param_sigma,param_grid_step
data/split/train/FAMILY-85/FATHER/FM085_F1.png,data/train_distorted/distorted/FAMILY-85/FATHER/FM085_F1_elastic.png,FAMILY-85,FATHER,elastic,4208900,6.92,16.25,10.947,6.726,32
data/split/train/FAMILY-85/FATHER/FM085_F1.png,data/train_distorted/distorted/FAMILY-85/FATHER/FM085_F1_local.png,FAMILY-85,FATHER,local,4208901,4.69,10.68,,,
data/split/train/FAMILY-85/FATHER/FM085_F1.png,data/train_distorted/distorted/FAMILY-85/FATHER/FM085_F1_bending.png,FAMILY-85,FATHER,bending,4208902,5.3,9.43,,,
data/split/train/FAMILY-85/FATHER/FM085_F2.png,data/train_distorted/distorted/FAMILY-85/FATHER/FM085_F2_elastic.png,FAMILY-85,FATHER,elastic,4208910,7.15,17.21,12.586,5.5,32
data/split/train/FAMILY-85/FATHER/FM085_F2.png,data/train_distorted/distorted/FAMILY-85/FATHER/FM085_F2_local.png,FAMILY-85,FATHER,local,4208911,4.91,11.44,,,
data/split/train/FAMILY-85/FATHER/FM085_F2.png,data/train_distorted/distorted/FAMILY-85/FATHER/FM085_F2_bending.png,FAMILY-85,FATHER,bending,4208912,3.66,6.36,,,
data/split/train/FAMILY-85/FATHER/FM085_F3.png,data/train_distorted/distorted/FAMILY-85/FATHER/FM085_F3_elastic.png,FAMILY-85,FATHER,elastic,4208920,9.59,21.35,14.601,5.345,32
data/split/train/FAMILY-85/FATHER/FM085_F3.png,data/train_distorted/distorted/FAMILY-85/FATHER/FM085_F3_local.png,FAMILY-85,FATHER,local,4208921,3.82,8.66,,,
data/split/train/FAMILY-85/FATHER/FM085_F3.png,data/train_distorted/distorted/FAMILY-85/FATHER/FM085_F3_bending.png,FAMILY-85,FATHER,bending,4208922,6.35,11.65,,,
data/split/train/FAMILY-85/FATHER/FM085_F4.png,data/train_distorted/distorted/FAMILY-85/FATHER/FM085_F4_elastic.png,FAMILY-85,FATHER,elastic,4208930,5.01,13.09,9.002,6.703,32
data/split/train/FAMILY-85/FATHER/FM085_F4.png,data/train_distorted/distorted/FAMILY-85/FATHER/FM085_F4_local.png,FAMILY-85,FATHER,local,4208931,2.23,4.72,,,
data/split/train/FAMILY-85/FATHER/FM085_F4.png,data/train_distorted/distorted/FAMILY-85/FATHER/FM085_F4_bending.png,FAMILY-85,FATHER,bending,4208932,6.16,11.19,,,
data/split/train/FAMILY-85/FATHER/FM085_F5.png,data/train_distorted/distorted/FAMILY-85/FATHER/FM085_F5_elastic.png,FAMILY-85,FATHER,elastic,4208940,5.85,14.17,10.651,6.491,32
data/split/train/FAMILY-85/FATHER/FM085_F5.png,data/train_distorted/distorted/FAMILY-85/FATHER/FM085_F5_local.png,FAMILY-85,FATHER,local,4208941,2.82,5.65,,,
data/split/train/FAMILY-85/FATHER/FM085_F5.png,data/train_distorted/distorted/FAMILY-85/FATHER/FM085_F5_bending.png,FAMILY-85,FATHER,bending,4208942,4.51,8.0,,,
data/split/train/FAMILY-85/MOTHER/FM085_M1.png,data/train_distorted/distorted/FAMILY-85/MOTHER/FM085_M1_elastic.png,FAMILY-85,MOTHER,elastic,4208950,9.49,19.83,15.538,6.002,32
data/split/train/FAMILY-85/MOTHER/FM085_M1.png,data/train_distorted/distorted/FAMILY-85/MOTHER/FM085_M1_local.png,FAMILY-85,MOTHER,local,4208951,4.37,8.77,,,
data/split/train/FAMILY-85/MOTHER/FM085_M1.png,data/train_distorted/distorted/FAMILY-85/MOTHER/FM085_M1_bending.png,FAMILY-85,MOTHER,bending,4208952,6.28,11.1,,,
data/split/train/FAMILY-85/MOTHER/FM085_M2.png,data/train_distorted/distorted/FAMILY-85/MOTHER/FM085_M2_elastic.png,FAMILY-85,MOTHER,elastic,4208960,5.36,17.09,10.166,7.754,32
data/split/train/FAMILY-85/MOTHER/FM085_M2.png,data/train_distorted/distorted/FAMILY-85/MOTHER/FM085_M2_local.png,FAMILY-85,MOTHER,local,4208961,4.53,9.98,,,
data/split/train/FAMILY-85/MOTHER/FM085_M2.png,data/train_distorted/distorted/FAMILY-85/MOTHER/FM085_M2_bending.png,FAMILY-85,MOTHER,bending,4208962,4.14,7.22,,,
data/split/train/FAMILY-85/MOTHER/FM085_M3.png,data/train_distorted/distorted/FAMILY-85/MOTHER/FM085_M3_elastic.png,FAMILY-85,MOTHER,elastic,4208970,7.53,15.51,13.553,6.987,32
data/split/train/FAMILY-85/MOTHER/FM085_M3.png,data/train_distorted/distorted/FAMILY-85/MOTHER/FM085_M3_local.png,FAMILY-85,MOTHER,local,4208971,3.76,8.73,,,
data/split/train/FAMILY-85/MOTHER/FM085_M3.png,data/train_distorted/distorted/FAMILY-85/MOTHER/FM085_M3_bending.png,FAMILY-85,MOTHER,bending,4208972,4.81,8.53,,,
data/split/train/FAMILY-85/MOTHER/FM085_M4.png,data/train_distorted/distorted/FAMILY-85/MOTHER/FM085_M4_elastic.png,FAMILY-85,MOTHER,elastic,4208980,8.85,21.26,15.864,5.508,32
data/split/train/FAMILY-85/MOTHER/FM085_M4.png,data/train_distorted/distorted/FAMILY-85/MOTHER/FM085_M4_local.png,FAMILY-85,MOTHER,local,4208981,4.08,8.62,,,
data/split/train/FAMILY-85/MOTHER/FM085_M4.png,data/train_distorted/distorted/FAMILY-85/MOTHER/FM085_M4_bending.png,FAMILY-85,MOTHER,bending,4208982,5.17,9.2,,,
data/split/train/FAMILY-85/MOTHER/FM085_M5.png,data/train_distorted/distorted/FAMILY-85/MOTHER/FM085_M5_elastic.png,FAMILY-85,MOTHER,elastic,4208990,8.3,20.84,15.202,7.168,32
data/split/train/FAMILY-85/MOTHER/FM085_M5.png,data/train_distorted/distorted/FAMILY-85/MOTHER/FM085_M5_local.png,FAMILY-85,MOTHER,local,4208991,2.8,6.96,,,
data/split/train/FAMILY-85/MOTHER/FM085_M5.png,data/train_distorted/distorted/FAMILY-85/MOTHER/FM085_M5_bending.png,FAMILY-85,MOTHER,bending,4208992,4.72,8.15,,,
data/split/train/FAMILY-87/CHILD/FM087_C1.png,data/train_distorted/distorted/FAMILY-87/CHILD/FM087_C1_elastic.png,FAMILY-87,CHILD,elastic,4209000,7.79,17.18,14.283,7.877,32
data/split/train/FAMILY-87/CHILD/FM087_C1.png,data/train_distorted/distorted/FAMILY-87/CHILD/FM087_C1_local.png,FAMILY-87,CHILD,local,4209001,2.81,5.6,,,
data/split/train/FAMILY-87/CHILD/FM087_C1.png,data/train_distorted/distorted/FAMILY-87/CHILD/FM087_C1_bending.png,FAMILY-87,CHILD,bending,4209002,7.05,12.1,,,
data/split/train/FAMILY-87/CHILD/FM087_C2.png,data/train_distorted/distorted/FAMILY-87/CHILD/FM087_C2_elastic.png,FAMILY-87,CHILD,elastic,4209010,7.22,15.94,12.231,5.425,32
data/split/train/FAMILY-87/CHILD/FM087_C2.png,data/train_distorted/distorted/FAMILY-87/CHILD/FM087_C2_local.png,FAMILY-87,CHILD,local,4209011,5.09,11.61,,,
data/split/train/FAMILY-87/CHILD/FM087_C2.png,data/train_distorted/distorted/FAMILY-87/CHILD/FM087_C2_bending.png,FAMILY-87,CHILD,bending,4209012,5.18,9.54,,,
data/split/train/FAMILY-87/CHILD/FM087_C3.png,data/train_distorted/distorted/FAMILY-87/CHILD/FM087_C3_elastic.png,FAMILY-87,CHILD,elastic,4209020,5.83,12.17,10.233,7.401,32
data/split/train/FAMILY-87/CHILD/FM087_C3.png,data/train_distorted/distorted/FAMILY-87/CHILD/FM087_C3_local.png,FAMILY-87,CHILD,local,4209021,3.93,9.67,,,
data/split/train/FAMILY-87/CHILD/FM087_C3.png,data/train_distorted/distorted/FAMILY-87/CHILD/FM087_C3_bending.png,FAMILY-87,CHILD,bending,4209022,6.8,11.32,,,
data/split/train/FAMILY-87/CHILD/FM087_C4.png,data/train_distorted/distorted/FAMILY-87/CHILD/FM087_C4_elastic.png,FAMILY-87,CHILD,elastic,4209030,6.09,14.09,10.27,5.105,32
data/split/train/FAMILY-87/CHILD/FM087_C4.png,data/train_distorted/distorted/FAMILY-87/CHILD/FM087_C4_local.png,FAMILY-87,CHILD,local,4209031,2.72,7.94,,,
data/split/train/FAMILY-87/CHILD/FM087_C4.png,data/train_distorted/distorted/FAMILY-87/CHILD/FM087_C4_bending.png,FAMILY-87,CHILD,bending,4209032,3.9,6.77,,,
data/split/train/FAMILY-87/CHILD/FM087_C5.png,data/train_distorted/distorted/FAMILY-87/CHILD/FM087_C5_elastic.png,FAMILY-87,CHILD,elastic,4209040,5.84,15.03,10.731,6.405,32
data/split/train/FAMILY-87/CHILD/FM087_C5.png,data/train_distorted/distorted/FAMILY-87/CHILD/FM087_C5_local.png,FAMILY-87,CHILD,local,4209041,3.98,8.64,,,
data/split/train/FAMILY-87/CHILD/FM087_C5.png,data/train_distorted/distorted/FAMILY-87/CHILD/FM087_C5_bending.png,FAMILY-87,CHILD,bending,4209042,5.41,9.95,,,
data/split/train/FAMILY-87/FATHER/FM087_F1.png,data/train_distorted/distorted/FAMILY-87/FATHER/FM087_F1_elastic.png,FAMILY-87,FATHER,elastic,4209050,7.45,17.95,14.61,7.804,32
data/split/train/FAMILY-87/FATHER/FM087_F1.png,data/train_distorted/distorted/FAMILY-87/FATHER/FM087_F1_local.png,FAMILY-87,FATHER,local,4209051,2.82,6.89,,,
data/split/train/FAMILY-87/FATHER/FM087_F1.png,data/train_distorted/distorted/FAMILY-87/FATHER/FM087_F1_bending.png,FAMILY-87,FATHER,bending,4209052,4.48,7.67,,,
data/split/train/FAMILY-87/FATHER/FM087_F2.png,data/train_distorted/distorted/FAMILY-87/FATHER/FM087_F2_elastic.png,FAMILY-87,FATHER,elastic,4209060,6.79,15.47,12.481,7.441,32
data/split/train/FAMILY-87/FATHER/FM087_F2.png,data/train_distorted/distorted/FAMILY-87/FATHER/FM087_F2_local.png,FAMILY-87,FATHER,local,4209061,4.28,9.33,,,
data/split/train/FAMILY-87/FATHER/FM087_F2.png,data/train_distorted/distorted/FAMILY-87/FATHER/FM087_F2_bending.png,FAMILY-87,FATHER,bending,4209062,5.26,8.78,,,
data/split/train/FAMILY-87/FATHER/FM087_F3.png,data/train_distorted/distorted/FAMILY-87/FATHER/FM087_F3_elastic.png,FAMILY-87,FATHER,elastic,4209070,8.05,19.64,14.57,5.6,32
data/split/train/FAMILY-87/FATHER/FM087_F3.png,data/train_distorted/distorted/FAMILY-87/FATHER/FM087_F3_local.png,FAMILY-87,FATHER,local,4209071,3.25,10.05,,,
data/split/train/FAMILY-87/FATHER/FM087_F3.png,data/train_distorted/distorted/FAMILY-87/FATHER/FM087_F3_bending.png,FAMILY-87,FATHER,bending,4209072,5.27,8.82,,,
data/split/train/FAMILY-87/FATHER/FM087_F4.png,data/train_distorted/distorted/FAMILY-87/FATHER/FM087_F4_elastic.png,FAMILY-87,FATHER,elastic,4209080,9.23,19.62,15.712,6.667,32
data/split/train/FAMILY-87/FATHER/FM087_F4.png,data/train_distorted/distorted/FAMILY-87/FATHER/FM087_F4_local.png,FAMILY-87,FATHER,local,4209081,3.79,7.95,,,
data/split/train/FAMILY-87/FATHER/FM087_F4.png,data/train_distorted/distorted/FAMILY-87/FATHER/FM087_F4_bending.png,FAMILY-87,FATHER,bending,4209082,5.29,9.16,,,
data/split/train/FAMILY-87/FATHER/FM087_F5.png,data/train_distorted/distorted/FAMILY-87/FATHER/FM087_F5_elastic.png,FAMILY-87,FATHER,elastic,4209090,4.85,12.45,8.761,7.593,32
data/split/train/FAMILY-87/FATHER/FM087_F5.png,data/train_distorted/distorted/FAMILY-87/FATHER/FM087_F5_local.png,FAMILY-87,FATHER,local,4209091,5.45,13.11,,,
data/split/train/FAMILY-87/FATHER/FM087_F5.png,data/train_distorted/distorted/FAMILY-87/FATHER/FM087_F5_bending.png,FAMILY-87,FATHER,bending,4209092,5.61,10.37,,,
data/split/train/FAMILY-87/MOTHER/FM087_M1.png,data/train_distorted/distorted/FAMILY-87/MOTHER/FM087_M1_elastic.png,FAMILY-87,MOTHER,elastic,4209100,5.04,15.08,9.801,6.536,32
data/split/train/FAMILY-87/MOTHER/FM087_M1.png,data/train_distorted/distorted/FAMILY-87/MOTHER/FM087_M1_local.png,FAMILY-87,MOTHER,local,4209101,4.29,8.49,,,
data/split/train/FAMILY-87/MOTHER/FM087_M1.png,data/train_distorted/distorted/FAMILY-87/MOTHER/FM087_M1_bending.png,FAMILY-87,MOTHER,bending,4209102,5.07,8.83,,,
data/split/train/FAMILY-87/MOTHER/FM087_M2.png,data/train_distorted/distorted/FAMILY-87/MOTHER/FM087_M2_elastic.png,FAMILY-87,MOTHER,elastic,4209110,7.66,22.0,13.456,6.434,32
data/split/train/FAMILY-87/MOTHER/FM087_M2.png,data/train_distorted/distorted/FAMILY-87/MOTHER/FM087_M2_local.png,FAMILY-87,MOTHER,local,4209111,3.17,10.11,,,
data/split/train/FAMILY-87/MOTHER/FM087_M2.png,data/train_distorted/distorted/FAMILY-87/MOTHER/FM087_M2_bending.png,FAMILY-87,MOTHER,bending,4209112,6.46,10.89,,,
data/split/train/FAMILY-87/MOTHER/FM087_M3.png,data/train_distorted/distorted/FAMILY-87/MOTHER/FM087_M3_elastic.png,FAMILY-87,MOTHER,elastic,4209120,5.9,14.07,9.875,5.759,32
data/split/train/FAMILY-87/MOTHER/FM087_M3.png,data/train_distorted/distorted/FAMILY-87/MOTHER/FM087_M3_local.png,FAMILY-87,MOTHER,local,4209121,3.57,8.89,,,
data/split/train/FAMILY-87/MOTHER/FM087_M3.png,data/train_distorted/distorted/FAMILY-87/MOTHER/FM087_M3_bending.png,FAMILY-87,MOTHER,bending,4209122,6.23,10.47,,,
data/split/train/FAMILY-87/MOTHER/FM087_M4.png,data/train_distorted/distorted/FAMILY-87/MOTHER/FM087_M4_elastic.png,FAMILY-87,MOTHER,elastic,4209130,9.48,24.16,15.814,5.16,32
data/split/train/FAMILY-87/MOTHER/FM087_M4.png,data/train_distorted/distorted/FAMILY-87/MOTHER/FM087_M4_local.png,FAMILY-87,MOTHER,local,4209131,3.25,6.8,,,
data/split/train/FAMILY-87/MOTHER/FM087_M4.png,data/train_distorted/distorted/FAMILY-87/MOTHER/FM087_M4_bending.png,FAMILY-87,MOTHER,bending,4209132,7.15,12.38,,,
data/split/train/FAMILY-87/MOTHER/FM087_M5.png,data/train_distorted/distorted/FAMILY-87/MOTHER/FM087_M5_elastic.png,FAMILY-87,MOTHER,elastic,4209140,7.05,17.32,14.19,7.615,32
data/split/train/FAMILY-87/MOTHER/FM087_M5.png,data/train_distorted/distorted/FAMILY-87/MOTHER/FM087_M5_local.png,FAMILY-87,MOTHER,local,4209141,5.61,11.21,,,
data/split/train/FAMILY-87/MOTHER/FM087_M5.png,data/train_distorted/distorted/FAMILY-87/MOTHER/FM087_M5_bending.png,FAMILY-87,MOTHER,bending,4209142,3.48,5.92,,,
data/split/train/FAMILY-88/CHILD/FM088_C1.png,data/train_distorted/distorted/FAMILY-88/CHILD/FM088_C1_elastic.png,FAMILY-88,CHILD,elastic,4209150,7.9,18.44,15.588,7.341,32
data/split/train/FAMILY-88/CHILD/FM088_C1.png,data/train_distorted/distorted/FAMILY-88/CHILD/FM088_C1_local.png,FAMILY-88,CHILD,local,4209151,4.66,10.12,,,
data/split/train/FAMILY-88/CHILD/FM088_C1.png,data/train_distorted/distorted/FAMILY-88/CHILD/FM088_C1_bending.png,FAMILY-88,CHILD,bending,4209152,3.89,7.12,,,
data/split/train/FAMILY-88/CHILD/FM088_C2.png,data/train_distorted/distorted/FAMILY-88/CHILD/FM088_C2_elastic.png,FAMILY-88,CHILD,elastic,4209160,8.41,20.36,15.198,5.557,32
data/split/train/FAMILY-88/CHILD/FM088_C2.png,data/train_distorted/distorted/FAMILY-88/CHILD/FM088_C2_local.png,FAMILY-88,CHILD,local,4209161,3.47,8.33,,,
data/split/train/FAMILY-88/CHILD/FM088_C2.png,data/train_distorted/distorted/FAMILY-88/CHILD/FM088_C2_bending.png,FAMILY-88,CHILD,bending,4209162,5.12,9.46,,,
data/split/train/FAMILY-88/CHILD/FM088_C3.png,data/train_distorted/distorted/FAMILY-88/CHILD/FM088_C3_elastic.png,FAMILY-88,CHILD,elastic,4209170,7.74,20.39,15.244,7.962,32
data/split/train/FAMILY-88/CHILD/FM088_C3.png,data/train_distorted/distorted/FAMILY-88/CHILD/FM088_C3_local.png,FAMILY-88,CHILD,local,4209171,3.49,6.84,,,
data/split/train/FAMILY-88/CHILD/FM088_C3.png,data/train_distorted/distorted/FAMILY-88/CHILD/FM088_C3_bending.png,FAMILY-88,CHILD,bending,4209172,3.57,6.37,,,
data/split/train/FAMILY-88/CHILD/FM088_C4.png,data/train_distorted/distorted/FAMILY-88/CHILD/FM088_C4_elastic.png,FAMILY-88,CHILD,elastic,4209180,6.62,17.7,13.252,7.684,32
data/split/train/FAMILY-88/CHILD/FM088_C4.png,data/train_distorted/distorted/FAMILY-88/CHILD/FM088_C4_local.png,FAMILY-88,CHILD,local,4209181,4.46,10.0,,,
data/split/train/FAMILY-88/CHILD/FM088_C4.png,data/train_distorted/distorted/FAMILY-88/CHILD/FM088_C4_bending.png,FAMILY-88,CHILD,bending,4209182,6.54,11.27,,,
data/split/train/FAMILY-88/CHILD/FM088_C5.png,data/train_distorted/distorted/FAMILY-88/CHILD/FM088_C5_elastic.png,FAMILY-88,CHILD,elastic,4209190,7.88,23.49,14.66,7.832,32
data/split/train/FAMILY-88/CHILD/FM088_C5.png,data/train_distorted/distorted/FAMILY-88/CHILD/FM088_C5_local.png,FAMILY-88,CHILD,local,4209191,5.45,11.17,,,
data/split/train/FAMILY-88/CHILD/FM088_C5.png,data/train_distorted/distorted/FAMILY-88/CHILD/FM088_C5_bending.png,FAMILY-88,CHILD,bending,4209192,5.35,8.96,,,
data/split/train/FAMILY-88/FATHER/FM088_F1.png,data/train_distorted/distorted/FAMILY-88/FATHER/FM088_F1_elastic.png,FAMILY-88,FATHER,elastic,4209200,6.49,16.23,12.481,7.421,32
data/split/train/FAMILY-88/FATHER/FM088_F1.png,data/train_distorted/distorted/FAMILY-88/FATHER/FM088_F1_local.png,FAMILY-88,FATHER,local,4209201,3.2,6.28,,,
data/split/train/FAMILY-88/FATHER/FM088_F1.png,data/train_distorted/distorted/FAMILY-88/FATHER/FM088_F1_bending.png,FAMILY-88,FATHER,bending,4209202,4.74,8.22,,,
data/split/train/FAMILY-88/FATHER/FM088_F2.png,data/train_distorted/distorted/FAMILY-88/FATHER/FM088_F2_elastic.png,FAMILY-88,FATHER,elastic,4209210,4.8,11.24,8.386,5.145,32
data/split/train/FAMILY-88/FATHER/FM088_F2.png,data/train_distorted/distorted/FAMILY-88/FATHER/FM088_F2_local.png,FAMILY-88,FATHER,local,4209211,4.16,9.35,,,
data/split/train/FAMILY-88/FATHER/FM088_F2.png,data/train_distorted/distorted/FAMILY-88/FATHER/FM088_F2_bending.png,FAMILY-88,FATHER,bending,4209212,6.33,10.54,,,
data/split/train/FAMILY-88/FATHER/FM088_F3.png,data/train_distorted/distorted/FAMILY-88/FATHER/FM088_F3_elastic.png,FAMILY-88,FATHER,elastic,4209220,6.95,16.44,13.609,6.352,32
data/split/train/FAMILY-88/FATHER/FM088_F3.png,data/train_distorted/distorted/FAMILY-88/FATHER/FM088_F3_local.png,FAMILY-88,FATHER,local,4209221,3.75,9.14,,,
data/split/train/FAMILY-88/FATHER/FM088_F3.png,data/train_distorted/distorted/FAMILY-88/FATHER/FM088_F3_bending.png,FAMILY-88,FATHER,bending,4209222,5.7,10.19,,,
data/split/train/FAMILY-88/FATHER/FM088_F4.png,data/train_distorted/distorted/FAMILY-88/FATHER/FM088_F4_elastic.png,FAMILY-88,FATHER,elastic,4209230,6.25,16.58,11.293,7.171,32
data/split/train/FAMILY-88/FATHER/FM088_F4.png,data/train_distorted/distorted/FAMILY-88/FATHER/FM088_F4_local.png,FAMILY-88,FATHER,local,4209231,2.87,5.39,,,
data/split/train/FAMILY-88/FATHER/FM088_F4.png,data/train_distorted/distorted/FAMILY-88/FATHER/FM088_F4_bending.png,FAMILY-88,FATHER,bending,4209232,6.09,10.7,,,
data/split/train/FAMILY-88/FATHER/FM088_F5.png,data/train_distorted/distorted/FAMILY-88/FATHER/FM088_F5_elastic.png,FAMILY-88,FATHER,elastic,4209240,6.95,15.32,12.508,5.406,32
data/split/train/FAMILY-88/FATHER/FM088_F5.png,data/train_distorted/distorted/FAMILY-88/FATHER/FM088_F5_local.png,FAMILY-88,FATHER,local,4209241,4.07,9.26,,,
data/split/train/FAMILY-88/FATHER/FM088_F5.png,data/train_distorted/distorted/FAMILY-88/FATHER/FM088_F5_bending.png,FAMILY-88,FATHER,bending,4209242,5.1,8.6,,,
data/split/train/FAMILY-88/MOTHER/FM088_M1.png,data/train_distorted/distorted/FAMILY-88/MOTHER/FM088_M1_elastic.png,FAMILY-88,MOTHER,elastic,4209250,7.13,16.81,13.972,7.381,32
data/split/train/FAMILY-88/MOTHER/FM088_M1.png,data/train_distorted/distorted/FAMILY-88/MOTHER/FM088_M1_local.png,FAMILY-88,MOTHER,local,4209251,4.51,9.0,,,
data/split/train/FAMILY-88/MOTHER/FM088_M1.png,data/train_distorted/distorted/FAMILY-88/MOTHER/FM088_M1_bending.png,FAMILY-88,MOTHER,bending,4209252,3.56,6.46,,,
data/split/train/FAMILY-88/MOTHER/FM088_M2.png,data/train_distorted/distorted/FAMILY-88/MOTHER/FM088_M2_elastic.png,FAMILY-88,MOTHER,elastic,4209260,6.61,14.89,11.67,7.955,32
data/split/train/FAMILY-88/MOTHER/FM088_M2.png,data/train_distorted/distorted/FAMILY-88/MOTHER/FM088_M2_local.png,FAMILY-88,MOTHER,local,4209261,2.52,7.58,,,
data/split/train/FAMILY-88/MOTHER/FM088_M2.png,data/train_distorted/distorted/FAMILY-88/MOTHER/FM088_M2_bending.png,FAMILY-88,MOTHER,bending,4209262,4.01,7.06,,,
data/split/train/FAMILY-88/MOTHER/FM088_M3.png,data/train_distorted/distorted/FAMILY-88/MOTHER/FM088_M3_elastic.png,FAMILY-88,MOTHER,elastic,4209270,7.22,18.44,13.256,6.501,32
data/split/train/FAMILY-88/MOTHER/FM088_M3.png,data/train_distorted/distorted/FAMILY-88/MOTHER/FM088_M3_local.png,FAMILY-88,MOTHER,local,4209271,2.75,7.04,,,
data/split/train/FAMILY-88/MOTHER/FM088_M3.png,data/train_distorted/distorted/FAMILY-88/MOTHER/FM088_M3_bending.png,FAMILY-88,MOTHER,bending,4209272,6.5,11.72,,,
data/split/train/FAMILY-88/MOTHER/FM088_M4.png,data/train_distorted/distorted/FAMILY-88/MOTHER/FM088_M4_elastic.png,FAMILY-88,MOTHER,elastic,4209280,5.37,13.63,9.595,6.713,32
data/split/train/FAMILY-88/MOTHER/FM088_M4.png,data/train_distorted/distorted/FAMILY-88/MOTHER/FM088_M4_local.png,FAMILY-88,MOTHER,local,4209281,5.61,11.53,,,
data/split/train/FAMILY-88/MOTHER/FM088_M4.png,data/train_distorted/distorted/FAMILY-88/MOTHER/FM088_M4_bending.png,FAMILY-88,MOTHER,bending,4209282,4.23,7.18,,,
data/split/train/FAMILY-88/MOTHER/FM088_M5.png,data/train_distorted/distorted/FAMILY-88/MOTHER/FM088_M5_elastic.png,FAMILY-88,MOTHER,elastic,4209290,5.63,15.88,10.209,7.111,32
data/split/train/FAMILY-88/MOTHER/FM088_M5.png,data/train_distorted/distorted/FAMILY-88/MOTHER/FM088_M5_local.png,FAMILY-88,MOTHER,local,4209291,2.95,6.1,,,
data/split/train/FAMILY-88/MOTHER/FM088_M5.png,data/train_distorted/distorted/FAMILY-88/MOTHER/FM088_M5_bending.png,FAMILY-88,MOTHER,bending,4209292,5.65,9.41,,,
data/split/train/FAMILY-90/CHILD/FM090_C1.png,data/train_distorted/distorted/FAMILY-90/CHILD/FM090_C1_elastic.png,FAMILY-90,CHILD,elastic,4209300,8.32,22.12,15.918,7.254,32
data/split/train/FAMILY-90/CHILD/FM090_C1.png,data/train_distorted/distorted/FAMILY-90/CHILD/FM090_C1_local.png,FAMILY-90,CHILD,local,4209301,4.7,10.71,,,
data/split/train/FAMILY-90/CHILD/FM090_C1.png,data/train_distorted/distorted/FAMILY-90/CHILD/FM090_C1_bending.png,FAMILY-90,CHILD,bending,4209302,4.46,7.64,,,
data/split/train/FAMILY-90/CHILD/FM090_C2.png,data/train_distorted/distorted/FAMILY-90/CHILD/FM090_C2_elastic.png,FAMILY-90,CHILD,elastic,4209310,8.17,19.0,14.835,5.513,32
data/split/train/FAMILY-90/CHILD/FM090_C2.png,data/train_distorted/distorted/FAMILY-90/CHILD/FM090_C2_local.png,FAMILY-90,CHILD,local,4209311,3.39,8.44,,,
data/split/train/FAMILY-90/CHILD/FM090_C2.png,data/train_distorted/distorted/FAMILY-90/CHILD/FM090_C2_bending.png,FAMILY-90,CHILD,bending,4209312,4.78,7.96,,,
data/split/train/FAMILY-90/CHILD/FM090_C3.png,data/train_distorted/distorted/FAMILY-90/CHILD/FM090_C3_elastic.png,FAMILY-90,CHILD,elastic,4209320,7.21,20.12,14.768,5.72,32
data/split/train/FAMILY-90/CHILD/FM090_C3.png,data/train_distorted/distorted/FAMILY-90/CHILD/FM090_C3_local.png,FAMILY-90,CHILD,local,4209321,3.98,8.27,,,
data/split/train/FAMILY-90/CHILD/FM090_C3.png,data/train_distorted/distorted/FAMILY-90/CHILD/FM090_C3_bending.png,FAMILY-90,CHILD,bending,4209322,6.67,11.89,,,
data/split/train/FAMILY-90/CHILD/FM090_C4.png,data/train_distorted/distorted/FAMILY-90/CHILD/FM090_C4_elastic.png,FAMILY-90,CHILD,elastic,4209330,7.64,22.21,13.417,5.454,32
data/split/train/FAMILY-90/CHILD/FM090_C4.png,data/train_distorted/distorted/FAMILY-90/CHILD/FM090_C4_local.png,FAMILY-90,CHILD,local,4209331,3.15,6.69,,,
data/split/train/FAMILY-90/CHILD/FM090_C4.png,data/train_distorted/distorted/FAMILY-90/CHILD/FM090_C4_bending.png,FAMILY-90,CHILD,bending,4209332,4.03,6.73,,,
data/split/train/FAMILY-90/CHILD/FM090_C5.png,data/train_distorted/distorted/FAMILY-90/CHILD/FM090_C5_elastic.png,FAMILY-90,CHILD,elastic,4209340,7.37,17.82,12.64,6.203,32
data/split/train/FAMILY-90/CHILD/FM090_C5.png,data/train_distorted/distorted/FAMILY-90/CHILD/FM090_C5_local.png,FAMILY-90,CHILD,local,4209341,2.61,6.81,,,
data/split/train/FAMILY-90/CHILD/FM090_C5.png,data/train_distorted/distorted/FAMILY-90/CHILD/FM090_C5_bending.png,FAMILY-90,CHILD,bending,4209342,5.51,9.39,,,
data/split/train/FAMILY-90/FATHER/FM090_F1.png,data/train_distorted/distorted/FAMILY-90/FATHER/FM090_F1_elastic.png,FAMILY-90,FATHER,elastic,4209350,5.27,12.82,8.795,5.0,32
data/split/train/FAMILY-90/FATHER/FM090_F1.png,data/train_distorted/distorted/FAMILY-90/FATHER/FM090_F1_local.png,FAMILY-90,FATHER,local,4209351,3.9,9.82,,,
data/split/train/FAMILY-90/FATHER/FM090_F1.png,data/train_distorted/distorted/FAMILY-90/FATHER/FM090_F1_bending.png,FAMILY-90,FATHER,bending,4209352,6.76,11.92,,,
data/split/train/FAMILY-90/FATHER/FM090_F2.png,data/train_distorted/distorted/FAMILY-90/FATHER/FM090_F2_elastic.png,FAMILY-90,FATHER,elastic,4209360,4.92,11.41,8.952,7.205,32
data/split/train/FAMILY-90/FATHER/FM090_F2.png,data/train_distorted/distorted/FAMILY-90/FATHER/FM090_F2_local.png,FAMILY-90,FATHER,local,4209361,4.96,12.42,,,
