type,label,image_a,image_b,family_a,family_b,member,score,raw_score,matched_pairs,decision,minutiae_a,minutiae_b
genuine,1,data/split/test/FAMILY-78/MOTHER/FM078_M3.png,data/split/test/FAMILY-78/MOTHER/FM078_M4.png,FAMILY-78,FAMILY-78,MOTHER,0.0,0.0,0,False,5,8
genuine,1,data/split/test/FAMILY-78/MOTHER/FM078_M3.png,data/split/test/FAMILY-78/MOTHER/FM078_M5.png,FAMILY-78,FAMILY-78,MOTHER,0.0,0.0,0,False,5,6
genuine,1,data/split/test/FAMILY-78/MOTHER/FM078_M4.png,data/split/test/FAMILY-78/MOTHER/FM078_M5.png,FAMILY-78,FAMILY-78,MOTHER,0.0,0.0,0,False,8,6
genuine,1,data/split/test/FAMILY-9/CHILD/FM009_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C2.png,FAMILY-9,FAMILY-9,CHILD,0.0,0.0,0,False,12,23
genuine,1,data/split/test/FAMILY-9/CHILD/FM009_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C3.png,FAMILY-9,FAMILY-9,CHILD,0.0,0.0,0,False,12,35
genuine,1,data/split/test/FAMILY-9/CHILD/FM009_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C4.png,FAMILY-9,FAMILY-9,CHILD,0.0,0.0,0,False,12,69
genuine,1,data/split/test/FAMILY-9/CHILD/FM009_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C5.png,FAMILY-9,FAMILY-9,CHILD,0.0,0.0,0,False,12,56
genuine,1,data/split/test/FAMILY-9/CHILD/FM009_C2.png,data/split/test/FAMILY-9/CHILD/FM009_C3.png,FAMILY-9,FAMILY-9,CHILD,0.12,6.0,0,False,23,35
genuine,1,data/split/test/FAMILY-9/CHILD/FM009_C2.png,data/split/test/FAMILY-9/CHILD/FM009_C4.png,FAMILY-9,FAMILY-9,CHILD,0.22,11.0,0,False,23,69
genuine,1,data/split/test/FAMILY-9/CHILD/FM009_C2.png,data/split/test/FAMILY-9/CHILD/FM009_C5.png,FAMILY-9,FAMILY-9,CHILD,0.12,6.0,0,False,23,56
genuine,1,data/split/test/FAMILY-9/CHILD/FM009_C3.png,data/split/test/FAMILY-9/CHILD/FM009_C4.png,FAMILY-9,FAMILY-9,CHILD,0.32,16.0,0,False,35,69
genuine,1,data/split/test/FAMILY-9/CHILD/FM009_C3.png,data/split/test/FAMILY-9/CHILD/FM009_C5.png,FAMILY-9,FAMILY-9,CHILD,0.22,11.0,0,False,35,56
genuine,1,data/split/test/FAMILY-9/CHILD/FM009_C4.png,data/split/test/FAMILY-9/CHILD/FM009_C5.png,FAMILY-9,FAMILY-9,CHILD,0.32,16.0,0,False,69,56
genuine,1,data/split/test/FAMILY-9/FATHER/FM009_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F2.png,FAMILY-9,FAMILY-9,FATHER,0.36,18.0,0,False,53,46
genuine,1,data/split/test/FAMILY-9/FATHER/FM009_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F3.png,FAMILY-9,FAMILY-9,FATHER,0.52,26.0,0,False,53,73
genuine,1,data/split/test/FAMILY-9/FATHER/FM009_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F4.png,FAMILY-9,FAMILY-9,FATHER,0.46,23.0,0,False,53,69
genuine,1,data/split/test/FAMILY-9/FATHER/FM009_F1.png,data/split/test/FAMILY-9/FATHER/FM009_F5.png,FAMILY-9,FAMILY-9,FATHER,0.58,29.0,0,False,53,98
genuine,1,data/split/test/FAMILY-9/FATHER/FM009_F2.png,data/split/test/FAMILY-9/FATHER/FM009_F3.png,FAMILY-9,FAMILY-9,FATHER,0.38,19.0,0,False,46,73
genuine,1,data/split/test/FAMILY-9/FATHER/FM009_F2.png,data/split/test/FAMILY-9/FATHER/FM009_F4.png,FAMILY-9,FAMILY-9,FATHER,0.56,28.0,0,False,46,69
genuine,1,data/split/test/FAMILY-9/FATHER/FM009_F2.png,data/split/test/FAMILY-9/FATHER/FM009_F5.png,FAMILY-9,FAMILY-9,FATHER,0.46,23.0,0,False,46,98
genuine,1,data/split/test/FAMILY-9/FATHER/FM009_F3.png,data/split/test/FAMILY-9/FATHER/FM009_F4.png,FAMILY-9,FAMILY-9,FATHER,0.84,42.0,0,False,73,69
genuine,1,data/split/test/FAMILY-9/FATHER/FM009_F3.png,data/split/test/FAMILY-9/FATHER/FM009_F5.png,FAMILY-9,FAMILY-9,FATHER,0.58,29.0,0,False,73,98
genuine,1,data/split/test/FAMILY-9/FATHER/FM009_F4.png,data/split/test/FAMILY-9/FATHER/FM009_F5.png,FAMILY-9,FAMILY-9,FATHER,0.64,32.0,0,False,69,98
genuine,1,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M2.png,FAMILY-9,FAMILY-9,MOTHER,0.0,0.0,0,False,9,40
genuine,1,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M3.png,FAMILY-9,FAMILY-9,MOTHER,0.0,0.0,0,False,9,35
genuine,1,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M4.png,FAMILY-9,FAMILY-9,MOTHER,0.0,0.0,0,False,9,23
genuine,1,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M5.png,FAMILY-9,FAMILY-9,MOTHER,0.0,0.0,0,False,9,46
genuine,1,data/split/test/FAMILY-9/MOTHER/FM009_M2.png,data/split/test/FAMILY-9/MOTHER/FM009_M3.png,FAMILY-9,FAMILY-9,MOTHER,0.18,9.0,0,False,40,35
genuine,1,data/split/test/FAMILY-9/MOTHER/FM009_M2.png,data/split/test/FAMILY-9/MOTHER/FM009_M4.png,FAMILY-9,FAMILY-9,MOTHER,0.12,6.0,0,False,40,23
genuine,1,data/split/test/FAMILY-9/MOTHER/FM009_M2.png,data/split/test/FAMILY-9/MOTHER/FM009_M5.png,FAMILY-9,FAMILY-9,MOTHER,0.24,12.0,0,False,40,46
genuine,1,data/split/test/FAMILY-9/MOTHER/FM009_M3.png,data/split/test/FAMILY-9/MOTHER/FM009_M4.png,FAMILY-9,FAMILY-9,MOTHER,0.1,5.0,0,False,35,23
genuine,1,data/split/test/FAMILY-9/MOTHER/FM009_M3.png,data/split/test/FAMILY-9/MOTHER/FM009_M5.png,FAMILY-9,FAMILY-9,MOTHER,0.26,13.0,0,False,35,46
genuine,1,data/split/test/FAMILY-9/MOTHER/FM009_M4.png,data/split/test/FAMILY-9/MOTHER/FM009_M5.png,FAMILY-9,FAMILY-9,MOTHER,0.12,6.0,0,False,23,46
impostor,0,data/split/test/FAMILY-13/CHILD/FM013_C1.png,data/split/test/FAMILY-14/CHILD/FM014_C1.png,FAMILY-13,FAMILY-14,CHILD,0.34,17.0,0,False,66,68
impostor,0,data/split/test/FAMILY-13/CHILD/FM013_C1.png,data/split/test/FAMILY-15/CHILD/FM015_C1.png,FAMILY-13,FAMILY-15,CHILD,0.24,12.0,0,False,66,62
impostor,0,data/split/test/FAMILY-13/CHILD/FM013_C1.png,data/split/test/FAMILY-20/CHILD/FM020_C1.png,FAMILY-13,FAMILY-20,CHILD,0.0,0.0,0,False,66,8
impostor,0,data/split/test/FAMILY-13/CHILD/FM013_C1.png,data/split/test/FAMILY-23/CHILD/FM023_C1.png,FAMILY-13,FAMILY-23,CHILD,0.06,3.0,0,False,66,16
impostor,0,data/split/test/FAMILY-13/CHILD/FM013_C1.png,data/split/test/FAMILY-36/CHILD/FM036_C1.png,FAMILY-13,FAMILY-36,CHILD,0.22,11.0,0,False,66,32
impostor,0,data/split/test/FAMILY-13/CHILD/FM013_C1.png,data/split/test/FAMILY-37/CHILD/FM037_C1.png,FAMILY-13,FAMILY-37,CHILD,0.06,3.0,0,False,66,23
impostor,0,data/split/test/FAMILY-13/CHILD/FM013_C1.png,data/split/test/FAMILY-42/CHILD/FM042_C1.png,FAMILY-13,FAMILY-42,CHILD,0.2,10.0,0,False,66,42
impostor,0,data/split/test/FAMILY-13/CHILD/FM013_C1.png,data/split/test/FAMILY-48/CHILD/FM048_C1.png,FAMILY-13,FAMILY-48,CHILD,0.42,21.0,0,False,66,80
impostor,0,data/split/test/FAMILY-13/CHILD/FM013_C1.png,data/split/test/FAMILY-54/CHILD/FM054_C1.png,FAMILY-13,FAMILY-54,CHILD,0.08,4.0,0,False,66,16
impostor,0,data/split/test/FAMILY-13/CHILD/FM013_C1.png,data/split/test/FAMILY-65/CHILD/FM065_C1.png,FAMILY-13,FAMILY-65,CHILD,0.24,12.0,0,False,66,70
impostor,0,data/split/test/FAMILY-13/CHILD/FM013_C1.png,data/split/test/FAMILY-66/CHILD/FM066_C1.png,FAMILY-13,FAMILY-66,CHILD,0.1,5.0,0,False,66,17
impostor,0,data/split/test/FAMILY-13/CHILD/FM013_C1.png,data/split/test/FAMILY-67/CHILD/FM067_C1.png,FAMILY-13,FAMILY-67,CHILD,0.42,21.0,0,False,66,87
impostor,0,data/split/test/FAMILY-13/CHILD/FM013_C1.png,data/split/test/FAMILY-78/CHILD/FM078_C1.png,FAMILY-13,FAMILY-78,CHILD,0.0,0.0,0,False,66,8
impostor,0,data/split/test/FAMILY-13/CHILD/FM013_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C1.png,FAMILY-13,FAMILY-9,CHILD,0.0,0.0,0,False,66,12
impostor,0,data/split/test/FAMILY-14/CHILD/FM014_C1.png,data/split/test/FAMILY-15/CHILD/FM015_C1.png,FAMILY-14,FAMILY-15,CHILD,0.44,22.0,0,False,68,62
impostor,0,data/split/test/FAMILY-14/CHILD/FM014_C1.png,data/split/test/FAMILY-20/CHILD/FM020_C1.png,FAMILY-14,FAMILY-20,CHILD,0.0,0.0,0,False,68,8
impostor,0,data/split/test/FAMILY-14/CHILD/FM014_C1.png,data/split/test/FAMILY-23/CHILD/FM023_C1.png,FAMILY-14,FAMILY-23,CHILD,0.08,4.0,0,False,68,16
impostor,0,data/split/test/FAMILY-14/CHILD/FM014_C1.png,data/split/test/FAMILY-36/CHILD/FM036_C1.png,FAMILY-14,FAMILY-36,CHILD,0.28,14.0,0,False,68,32
impostor,0,data/split/test/FAMILY-14/CHILD/FM014_C1.png,data/split/test/FAMILY-37/CHILD/FM037_C1.png,FAMILY-14,FAMILY-37,CHILD,0.08,4.0,0,False,68,23
impostor,0,data/split/test/FAMILY-14/CHILD/FM014_C1.png,data/split/test/FAMILY-42/CHILD/FM042_C1.png,FAMILY-14,FAMILY-42,CHILD,0.22,11.0,0,False,68,42
impostor,0,data/split/test/FAMILY-14/CHILD/FM014_C1.png,data/split/test/FAMILY-48/CHILD/FM048_C1.png,FAMILY-14,FAMILY-48,CHILD,0.34,17.0,0,False,68,80
impostor,0,data/split/test/FAMILY-14/CHILD/FM014_C1.png,data/split/test/FAMILY-54/CHILD/FM054_C1.png,FAMILY-14,FAMILY-54,CHILD,0.12,6.0,0,False,68,16
impostor,0,data/split/test/FAMILY-14/CHILD/FM014_C1.png,data/split/test/FAMILY-65/CHILD/FM065_C1.png,FAMILY-14,FAMILY-65,CHILD,0.4,20.0,0,False,68,70
impostor,0,data/split/test/FAMILY-14/CHILD/FM014_C1.png,data/split/test/FAMILY-66/CHILD/FM066_C1.png,FAMILY-14,FAMILY-66,CHILD,0.12,6.0,0,False,68,17
impostor,0,data/split/test/FAMILY-14/CHILD/FM014_C1.png,data/split/test/FAMILY-67/CHILD/FM067_C1.png,FAMILY-14,FAMILY-67,CHILD,0.38,19.0,0,False,68,87
impostor,0,data/split/test/FAMILY-14/CHILD/FM014_C1.png,data/split/test/FAMILY-78/CHILD/FM078_C1.png,FAMILY-14,FAMILY-78,CHILD,0.0,0.0,0,False,68,8
impostor,0,data/split/test/FAMILY-14/CHILD/FM014_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C1.png,FAMILY-14,FAMILY-9,CHILD,0.0,0.0,0,False,68,12
impostor,0,data/split/test/FAMILY-15/CHILD/FM015_C1.png,data/split/test/FAMILY-20/CHILD/FM020_C1.png,FAMILY-15,FAMILY-20,CHILD,0.0,0.0,0,False,62,8
impostor,0,data/split/test/FAMILY-15/CHILD/FM015_C1.png,data/split/test/FAMILY-23/CHILD/FM023_C1.png,FAMILY-15,FAMILY-23,CHILD,0.06,3.0,0,False,62,16
impostor,0,data/split/test/FAMILY-15/CHILD/FM015_C1.png,data/split/test/FAMILY-36/CHILD/FM036_C1.png,FAMILY-15,FAMILY-36,CHILD,0.16,8.0,0,False,62,32
impostor,0,data/split/test/FAMILY-15/CHILD/FM015_C1.png,data/split/test/FAMILY-37/CHILD/FM037_C1.png,FAMILY-15,FAMILY-37,CHILD,0.06,3.0,0,False,62,23
impostor,0,data/split/test/FAMILY-15/CHILD/FM015_C1.png,data/split/test/FAMILY-42/CHILD/FM042_C1.png,FAMILY-15,FAMILY-42,CHILD,0.24,12.0,0,False,62,42
impostor,0,data/split/test/FAMILY-15/CHILD/FM015_C1.png,data/split/test/FAMILY-48/CHILD/FM048_C1.png,FAMILY-15,FAMILY-48,CHILD,0.28,14.0,0,False,62,80
impostor,0,data/split/test/FAMILY-15/CHILD/FM015_C1.png,data/split/test/FAMILY-54/CHILD/FM054_C1.png,FAMILY-15,FAMILY-54,CHILD,0.12,6.0,0,False,62,16
impostor,0,data/split/test/FAMILY-15/CHILD/FM015_C1.png,data/split/test/FAMILY-65/CHILD/FM065_C1.png,FAMILY-15,FAMILY-65,CHILD,0.52,26.0,0,False,62,70
impostor,0,data/split/test/FAMILY-15/CHILD/FM015_C1.png,data/split/test/FAMILY-66/CHILD/FM066_C1.png,FAMILY-15,FAMILY-66,CHILD,0.06,3.0,0,False,62,17
impostor,0,data/split/test/FAMILY-15/CHILD/FM015_C1.png,data/split/test/FAMILY-67/CHILD/FM067_C1.png,FAMILY-15,FAMILY-67,CHILD,0.36,18.0,0,False,62,87
impostor,0,data/split/test/FAMILY-15/CHILD/FM015_C1.png,data/split/test/FAMILY-78/CHILD/FM078_C1.png,FAMILY-15,FAMILY-78,CHILD,0.0,0.0,0,False,62,8
impostor,0,data/split/test/FAMILY-15/CHILD/FM015_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C1.png,FAMILY-15,FAMILY-9,CHILD,0.0,0.0,0,False,62,12
impostor,0,data/split/test/FAMILY-20/CHILD/FM020_C1.png,data/split/test/FAMILY-23/CHILD/FM023_C1.png,FAMILY-20,FAMILY-23,CHILD,0.0,0.0,0,False,8,16
impostor,0,data/split/test/FAMILY-20/CHILD/FM020_C1.png,data/split/test/FAMILY-36/CHILD/FM036_C1.png,FAMILY-20,FAMILY-36,CHILD,0.0,0.0,0,False,8,32
impostor,0,data/split/test/FAMILY-20/CHILD/FM020_C1.png,data/split/test/FAMILY-37/CHILD/FM037_C1.png,FAMILY-20,FAMILY-37,CHILD,0.0,0.0,0,False,8,23
impostor,0,data/split/test/FAMILY-20/CHILD/FM020_C1.png,data/split/test/FAMILY-42/CHILD/FM042_C1.png,FAMILY-20,FAMILY-42,CHILD,0.0,0.0,0,False,8,42
impostor,0,data/split/test/FAMILY-20/CHILD/FM020_C1.png,data/split/test/FAMILY-48/CHILD/FM048_C1.png,FAMILY-20,FAMILY-48,CHILD,0.0,0.0,0,False,8,80
impostor,0,data/split/test/FAMILY-20/CHILD/FM020_C1.png,data/split/test/FAMILY-54/CHILD/FM054_C1.png,FAMILY-20,FAMILY-54,CHILD,0.0,0.0,0,False,8,16
impostor,0,data/split/test/FAMILY-20/CHILD/FM020_C1.png,data/split/test/FAMILY-65/CHILD/FM065_C1.png,FAMILY-20,FAMILY-65,CHILD,0.0,0.0,0,False,8,70
impostor,0,data/split/test/FAMILY-20/CHILD/FM020_C1.png,data/split/test/FAMILY-66/CHILD/FM066_C1.png,FAMILY-20,FAMILY-66,CHILD,0.0,0.0,0,False,8,17
impostor,0,data/split/test/FAMILY-20/CHILD/FM020_C1.png,data/split/test/FAMILY-67/CHILD/FM067_C1.png,FAMILY-20,FAMILY-67,CHILD,0.0,0.0,0,False,8,87
impostor,0,data/split/test/FAMILY-20/CHILD/FM020_C1.png,data/split/test/FAMILY-78/CHILD/FM078_C1.png,FAMILY-20,FAMILY-78,CHILD,0.0,0.0,0,False,8,8
impostor,0,data/split/test/FAMILY-20/CHILD/FM020_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C1.png,FAMILY-20,FAMILY-9,CHILD,0.0,0.0,0,False,8,12
impostor,0,data/split/test/FAMILY-23/CHILD/FM023_C1.png,data/split/test/FAMILY-36/CHILD/FM036_C1.png,FAMILY-23,FAMILY-36,CHILD,0.06,3.0,0,False,16,32
impostor,0,data/split/test/FAMILY-23/CHILD/FM023_C1.png,data/split/test/FAMILY-37/CHILD/FM037_C1.png,FAMILY-23,FAMILY-37,CHILD,0.06,3.0,0,False,16,23
impostor,0,data/split/test/FAMILY-23/CHILD/FM023_C1.png,data/split/test/FAMILY-42/CHILD/FM042_C1.png,FAMILY-23,FAMILY-42,CHILD,0.1,5.0,0,False,16,42
impostor,0,data/split/test/FAMILY-23/CHILD/FM023_C1.png,data/split/test/FAMILY-48/CHILD/FM048_C1.png,FAMILY-23,FAMILY-48,CHILD,0.1,5.0,0,False,16,80
impostor,0,data/split/test/FAMILY-23/CHILD/FM023_C1.png,data/split/test/FAMILY-54/CHILD/FM054_C1.png,FAMILY-23,FAMILY-54,CHILD,0.02,1.0,0,False,16,16
impostor,0,data/split/test/FAMILY-23/CHILD/FM023_C1.png,data/split/test/FAMILY-65/CHILD/FM065_C1.png,FAMILY-23,FAMILY-65,CHILD,0.04,2.0,0,False,16,70
impostor,0,data/split/test/FAMILY-23/CHILD/FM023_C1.png,data/split/test/FAMILY-66/CHILD/FM066_C1.png,FAMILY-23,FAMILY-66,CHILD,0.06,3.0,0,False,16,17
impostor,0,data/split/test/FAMILY-23/CHILD/FM023_C1.png,data/split/test/FAMILY-67/CHILD/FM067_C1.png,FAMILY-23,FAMILY-67,CHILD,0.08,4.0,0,False,16,87
impostor,0,data/split/test/FAMILY-23/CHILD/FM023_C1.png,data/split/test/FAMILY-78/CHILD/FM078_C1.png,FAMILY-23,FAMILY-78,CHILD,0.0,0.0,0,False,16,8
impostor,0,data/split/test/FAMILY-23/CHILD/FM023_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C1.png,FAMILY-23,FAMILY-9,CHILD,0.0,0.0,0,False,16,12
impostor,0,data/split/test/FAMILY-36/CHILD/FM036_C1.png,data/split/test/FAMILY-37/CHILD/FM037_C1.png,FAMILY-36,FAMILY-37,CHILD,0.1,5.0,0,False,32,23
impostor,0,data/split/test/FAMILY-36/CHILD/FM036_C1.png,data/split/test/FAMILY-42/CHILD/FM042_C1.png,FAMILY-36,FAMILY-42,CHILD,0.14,7.0,0,False,32,42
impostor,0,data/split/test/FAMILY-36/CHILD/FM036_C1.png,data/split/test/FAMILY-48/CHILD/FM048_C1.png,FAMILY-36,FAMILY-48,CHILD,0.24,12.0,0,False,32,80
impostor,0,data/split/test/FAMILY-36/CHILD/FM036_C1.png,data/split/test/FAMILY-54/CHILD/FM054_C1.png,FAMILY-36,FAMILY-54,CHILD,0.16,8.0,0,False,32,16
impostor,0,data/split/test/FAMILY-36/CHILD/FM036_C1.png,data/split/test/FAMILY-65/CHILD/FM065_C1.png,FAMILY-36,FAMILY-65,CHILD,0.22,11.0,0,False,32,70
impostor,0,data/split/test/FAMILY-36/CHILD/FM036_C1.png,data/split/test/FAMILY-66/CHILD/FM066_C1.png,FAMILY-36,FAMILY-66,CHILD,0.1,5.0,0,False,32,17
impostor,0,data/split/test/FAMILY-36/CHILD/FM036_C1.png,data/split/test/FAMILY-67/CHILD/FM067_C1.png,FAMILY-36,FAMILY-67,CHILD,0.26,13.0,0,False,32,87
impostor,0,data/split/test/FAMILY-36/CHILD/FM036_C1.png,data/split/test/FAMILY-78/CHILD/FM078_C1.png,FAMILY-36,FAMILY-78,CHILD,0.0,0.0,0,False,32,8
impostor,0,data/split/test/FAMILY-36/CHILD/FM036_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C1.png,FAMILY-36,FAMILY-9,CHILD,0.0,0.0,0,False,32,12
impostor,0,data/split/test/FAMILY-37/CHILD/FM037_C1.png,data/split/test/FAMILY-42/CHILD/FM042_C1.png,FAMILY-37,FAMILY-42,CHILD,0.08,4.0,0,False,23,42
impostor,0,data/split/test/FAMILY-37/CHILD/FM037_C1.png,data/split/test/FAMILY-48/CHILD/FM048_C1.png,FAMILY-37,FAMILY-48,CHILD,0.06,3.0,0,False,23,80
impostor,0,data/split/test/FAMILY-37/CHILD/FM037_C1.png,data/split/test/FAMILY-54/CHILD/FM054_C1.png,FAMILY-37,FAMILY-54,CHILD,0.06,3.0,0,False,23,16
impostor,0,data/split/test/FAMILY-37/CHILD/FM037_C1.png,data/split/test/FAMILY-65/CHILD/FM065_C1.png,FAMILY-37,FAMILY-65,CHILD,0.08,4.0,0,False,23,70
impostor,0,data/split/test/FAMILY-37/CHILD/FM037_C1.png,data/split/test/FAMILY-66/CHILD/FM066_C1.png,FAMILY-37,FAMILY-66,CHILD,0.06,3.0,0,False,23,17
impostor,0,data/split/test/FAMILY-37/CHILD/FM037_C1.png,data/split/test/FAMILY-67/CHILD/FM067_C1.png,FAMILY-37,FAMILY-67,CHILD,0.1,5.0,0,False,23,87
impostor,0,data/split/test/FAMILY-37/CHILD/FM037_C1.png,data/split/test/FAMILY-78/CHILD/FM078_C1.png,FAMILY-37,FAMILY-78,CHILD,0.0,0.0,0,False,23,8
impostor,0,data/split/test/FAMILY-37/CHILD/FM037_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C1.png,FAMILY-37,FAMILY-9,CHILD,0.0,0.0,0,False,23,12
impostor,0,data/split/test/FAMILY-42/CHILD/FM042_C1.png,data/split/test/FAMILY-48/CHILD/FM048_C1.png,FAMILY-42,FAMILY-48,CHILD,0.22,11.0,0,False,42,80
impostor,0,data/split/test/FAMILY-42/CHILD/FM042_C1.png,data/split/test/FAMILY-54/CHILD/FM054_C1.png,FAMILY-42,FAMILY-54,CHILD,0.08,4.0,0,False,42,16
impostor,0,data/split/test/FAMILY-42/CHILD/FM042_C1.png,data/split/test/FAMILY-65/CHILD/FM065_C1.png,FAMILY-42,FAMILY-65,CHILD,0.24,12.0,0,False,42,70
impostor,0,data/split/test/FAMILY-42/CHILD/FM042_C1.png,data/split/test/FAMILY-66/CHILD/FM066_C1.png,FAMILY-42,FAMILY-66,CHILD,0.08,4.0,0,False,42,17
impostor,0,data/split/test/FAMILY-42/CHILD/FM042_C1.png,data/split/test/FAMILY-67/CHILD/FM067_C1.png,FAMILY-42,FAMILY-67,CHILD,0.26,13.0,0,False,42,87
impostor,0,data/split/test/FAMILY-42/CHILD/FM042_C1.png,data/split/test/FAMILY-78/CHILD/FM078_C1.png,FAMILY-42,FAMILY-78,CHILD,0.0,0.0,0,False,42,8
impostor,0,data/split/test/FAMILY-42/CHILD/FM042_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C1.png,FAMILY-42,FAMILY-9,CHILD,0.0,0.0,0,False,42,12
impostor,0,data/split/test/FAMILY-48/CHILD/FM048_C1.png,data/split/test/FAMILY-54/CHILD/FM054_C1.png,FAMILY-48,FAMILY-54,CHILD,0.06,3.0,0,False,80,16
impostor,0,data/split/test/FAMILY-48/CHILD/FM048_C1.png,data/split/test/FAMILY-65/CHILD/FM065_C1.png,FAMILY-48,FAMILY-65,CHILD,0.34,17.0,0,False,80,70
impostor,0,data/split/test/FAMILY-48/CHILD/FM048_C1.png,data/split/test/FAMILY-66/CHILD/FM066_C1.png,FAMILY-48,FAMILY-66,CHILD,0.1,5.0,0,False,80,17
impostor,0,data/split/test/FAMILY-48/CHILD/FM048_C1.png,data/split/test/FAMILY-67/CHILD/FM067_C1.png,FAMILY-48,FAMILY-67,CHILD,0.4,20.0,0,False,80,87
impostor,0,data/split/test/FAMILY-48/CHILD/FM048_C1.png,data/split/test/FAMILY-78/CHILD/FM078_C1.png,FAMILY-48,FAMILY-78,CHILD,0.0,0.0,0,False,80,8
impostor,0,data/split/test/FAMILY-48/CHILD/FM048_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C1.png,FAMILY-48,FAMILY-9,CHILD,0.0,0.0,0,False,80,12
impostor,0,data/split/test/FAMILY-54/CHILD/FM054_C1.png,data/split/test/FAMILY-65/CHILD/FM065_C1.png,FAMILY-54,FAMILY-65,CHILD,0.12,6.0,0,False,16,70
impostor,0,data/split/test/FAMILY-54/CHILD/FM054_C1.png,data/split/test/FAMILY-66/CHILD/FM066_C1.png,FAMILY-54,FAMILY-66,CHILD,0.06,3.0,0,False,16,17
impostor,0,data/split/test/FAMILY-54/CHILD/FM054_C1.png,data/split/test/FAMILY-67/CHILD/FM067_C1.png,FAMILY-54,FAMILY-67,CHILD,0.14,7.0,0,False,16,87
impostor,0,data/split/test/FAMILY-54/CHILD/FM054_C1.png,data/split/test/FAMILY-78/CHILD/FM078_C1.png,FAMILY-54,FAMILY-78,CHILD,0.0,0.0,0,False,16,8
impostor,0,data/split/test/FAMILY-54/CHILD/FM054_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C1.png,FAMILY-54,FAMILY-9,CHILD,0.0,0.0,0,False,16,12
impostor,0,data/split/test/FAMILY-65/CHILD/FM065_C1.png,data/split/test/FAMILY-66/CHILD/FM066_C1.png,FAMILY-65,FAMILY-66,CHILD,0.06,3.0,0,False,70,17
impostor,0,data/split/test/FAMILY-65/CHILD/FM065_C1.png,data/split/test/FAMILY-67/CHILD/FM067_C1.png,FAMILY-65,FAMILY-67,CHILD,0.42,21.0,0,False,70,87
impostor,0,data/split/test/FAMILY-65/CHILD/FM065_C1.png,data/split/test/FAMILY-78/CHILD/FM078_C1.png,FAMILY-65,FAMILY-78,CHILD,0.0,0.0,0,False,70,8
impostor,0,data/split/test/FAMILY-65/CHILD/FM065_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C1.png,FAMILY-65,FAMILY-9,CHILD,0.0,0.0,0,False,70,12
impostor,0,data/split/test/FAMILY-66/CHILD/FM066_C1.png,data/split/test/FAMILY-67/CHILD/FM067_C1.png,FAMILY-66,FAMILY-67,CHILD,0.12,6.0,0,False,17,87
impostor,0,data/split/test/FAMILY-66/CHILD/FM066_C1.png,data/split/test/FAMILY-78/CHILD/FM078_C1.png,FAMILY-66,FAMILY-78,CHILD,0.0,0.0,0,False,17,8
impostor,0,data/split/test/FAMILY-66/CHILD/FM066_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C1.png,FAMILY-66,FAMILY-9,CHILD,0.0,0.0,0,False,17,12
impostor,0,data/split/test/FAMILY-67/CHILD/FM067_C1.png,data/split/test/FAMILY-78/CHILD/FM078_C1.png,FAMILY-67,FAMILY-78,CHILD,0.0,0.0,0,False,87,8
impostor,0,data/split/test/FAMILY-67/CHILD/FM067_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C1.png,FAMILY-67,FAMILY-9,CHILD,0.0,0.0,0,False,87,12
impostor,0,data/split/test/FAMILY-78/CHILD/FM078_C1.png,data/split/test/FAMILY-9/CHILD/FM009_C1.png,FAMILY-78,FAMILY-9,CHILD,0.0,0.0,0,False,8,12
impostor,0,data/split/test/FAMILY-13/FATHER/FM013_F1.png,data/split/test/FAMILY-14/FATHER/FM014_F1.png,FAMILY-13,FAMILY-14,FATHER,0.3,15.0,0,False,40,107
impostor,0,data/split/test/FAMILY-13/FATHER/FM013_F1.png,data/split/test/FAMILY-15/FATHER/FM015_F1.png,FAMILY-13,FAMILY-15,FATHER,0.18,9.0,0,False,40,54
