split,condition,distortion,pair_type,label,probe_clean,probe,reference_clean,probe_family,reference_family,member,score
test,distorted_local,local,genuine,1,data/split/test/FAMILY-36/FATHER/FM036_F3.png,data/rectification_test/distorted/FAMILY-36__FATHER__FM036_F3__local.png,data/split/test/FAMILY-36/FATHER/FM036_F5.png,FAMILY-36,FAMILY-36,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-36/FATHER/FM036_F4.png,data/rectification_test/distorted/FAMILY-36__FATHER__FM036_F4__local.png,data/split/test/FAMILY-36/FATHER/FM036_F5.png,FAMILY-36,FAMILY-36,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,data/rectification_test/distorted/FAMILY-36__MOTHER__FM036_M1__local.png,data/split/test/FAMILY-36/MOTHER/FM036_M2.png,FAMILY-36,FAMILY-36,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,data/rectification_test/distorted/FAMILY-36__MOTHER__FM036_M1__local.png,data/split/test/FAMILY-36/MOTHER/FM036_M3.png,FAMILY-36,FAMILY-36,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,data/rectification_test/distorted/FAMILY-36__MOTHER__FM036_M1__local.png,data/split/test/FAMILY-36/MOTHER/FM036_M4.png,FAMILY-36,FAMILY-36,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,data/rectification_test/distorted/FAMILY-36__MOTHER__FM036_M1__local.png,data/split/test/FAMILY-36/MOTHER/FM036_M5.png,FAMILY-36,FAMILY-36,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-36/MOTHER/FM036_M2.png,data/rectification_test/distorted/FAMILY-36__MOTHER__FM036_M2__local.png,data/split/test/FAMILY-36/MOTHER/FM036_M3.png,FAMILY-36,FAMILY-36,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-36/MOTHER/FM036_M2.png,data/rectification_test/distorted/FAMILY-36__MOTHER__FM036_M2__local.png,data/split/test/FAMILY-36/MOTHER/FM036_M4.png,FAMILY-36,FAMILY-36,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-36/MOTHER/FM036_M2.png,data/rectification_test/distorted/FAMILY-36__MOTHER__FM036_M2__local.png,data/split/test/FAMILY-36/MOTHER/FM036_M5.png,FAMILY-36,FAMILY-36,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-36/MOTHER/FM036_M3.png,data/rectification_test/distorted/FAMILY-36__MOTHER__FM036_M3__local.png,data/split/test/FAMILY-36/MOTHER/FM036_M4.png,FAMILY-36,FAMILY-36,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-36/MOTHER/FM036_M3.png,data/rectification_test/distorted/FAMILY-36__MOTHER__FM036_M3__local.png,data/split/test/FAMILY-36/MOTHER/FM036_M5.png,FAMILY-36,FAMILY-36,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-36/MOTHER/FM036_M4.png,data/rectification_test/distorted/FAMILY-36__MOTHER__FM036_M4__local.png,data/split/test/FAMILY-36/MOTHER/FM036_M5.png,FAMILY-36,FAMILY-36,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/CHILD/FM037_C1.png,data/rectification_test/distorted/FAMILY-37__CHILD__FM037_C1__local.png,data/split/test/FAMILY-37/CHILD/FM037_C2.png,FAMILY-37,FAMILY-37,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/CHILD/FM037_C1.png,data/rectification_test/distorted/FAMILY-37__CHILD__FM037_C1__local.png,data/split/test/FAMILY-37/CHILD/FM037_C3.png,FAMILY-37,FAMILY-37,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/CHILD/FM037_C1.png,data/rectification_test/distorted/FAMILY-37__CHILD__FM037_C1__local.png,data/split/test/FAMILY-37/CHILD/FM037_C4.png,FAMILY-37,FAMILY-37,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/CHILD/FM037_C1.png,data/rectification_test/distorted/FAMILY-37__CHILD__FM037_C1__local.png,data/split/test/FAMILY-37/CHILD/FM037_C5.png,FAMILY-37,FAMILY-37,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/CHILD/FM037_C2.png,data/rectification_test/distorted/FAMILY-37__CHILD__FM037_C2__local.png,data/split/test/FAMILY-37/CHILD/FM037_C3.png,FAMILY-37,FAMILY-37,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/CHILD/FM037_C2.png,data/rectification_test/distorted/FAMILY-37__CHILD__FM037_C2__local.png,data/split/test/FAMILY-37/CHILD/FM037_C4.png,FAMILY-37,FAMILY-37,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/CHILD/FM037_C2.png,data/rectification_test/distorted/FAMILY-37__CHILD__FM037_C2__local.png,data/split/test/FAMILY-37/CHILD/FM037_C5.png,FAMILY-37,FAMILY-37,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/CHILD/FM037_C3.png,data/rectification_test/distorted/FAMILY-37__CHILD__FM037_C3__local.png,data/split/test/FAMILY-37/CHILD/FM037_C4.png,FAMILY-37,FAMILY-37,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/CHILD/FM037_C3.png,data/rectification_test/distorted/FAMILY-37__CHILD__FM037_C3__local.png,data/split/test/FAMILY-37/CHILD/FM037_C5.png,FAMILY-37,FAMILY-37,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/CHILD/FM037_C4.png,data/rectification_test/distorted/FAMILY-37__CHILD__FM037_C4__local.png,data/split/test/FAMILY-37/CHILD/FM037_C5.png,FAMILY-37,FAMILY-37,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/FATHER/FM037_F1.png,data/rectification_test/distorted/FAMILY-37__FATHER__FM037_F1__local.png,data/split/test/FAMILY-37/FATHER/FM037_F2.png,FAMILY-37,FAMILY-37,FATHER,0.14
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/FATHER/FM037_F1.png,data/rectification_test/distorted/FAMILY-37__FATHER__FM037_F1__local.png,data/split/test/FAMILY-37/FATHER/FM037_F3.png,FAMILY-37,FAMILY-37,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/FATHER/FM037_F1.png,data/rectification_test/distorted/FAMILY-37__FATHER__FM037_F1__local.png,data/split/test/FAMILY-37/FATHER/FM037_F4.png,FAMILY-37,FAMILY-37,FATHER,0.06
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/FATHER/FM037_F1.png,data/rectification_test/distorted/FAMILY-37__FATHER__FM037_F1__local.png,data/split/test/FAMILY-37/FATHER/FM037_F5.png,FAMILY-37,FAMILY-37,FATHER,0.12
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/FATHER/FM037_F2.png,data/rectification_test/distorted/FAMILY-37__FATHER__FM037_F2__local.png,data/split/test/FAMILY-37/FATHER/FM037_F3.png,FAMILY-37,FAMILY-37,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/FATHER/FM037_F2.png,data/rectification_test/distorted/FAMILY-37__FATHER__FM037_F2__local.png,data/split/test/FAMILY-37/FATHER/FM037_F4.png,FAMILY-37,FAMILY-37,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/FATHER/FM037_F2.png,data/rectification_test/distorted/FAMILY-37__FATHER__FM037_F2__local.png,data/split/test/FAMILY-37/FATHER/FM037_F5.png,FAMILY-37,FAMILY-37,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/FATHER/FM037_F3.png,data/rectification_test/distorted/FAMILY-37__FATHER__FM037_F3__local.png,data/split/test/FAMILY-37/FATHER/FM037_F4.png,FAMILY-37,FAMILY-37,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/FATHER/FM037_F3.png,data/rectification_test/distorted/FAMILY-37__FATHER__FM037_F3__local.png,data/split/test/FAMILY-37/FATHER/FM037_F5.png,FAMILY-37,FAMILY-37,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/FATHER/FM037_F4.png,data/rectification_test/distorted/FAMILY-37__FATHER__FM037_F4__local.png,data/split/test/FAMILY-37/FATHER/FM037_F5.png,FAMILY-37,FAMILY-37,FATHER,0.04
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,data/rectification_test/distorted/FAMILY-37__MOTHER__FM037_M1__local.png,data/split/test/FAMILY-37/MOTHER/FM037_M2.png,FAMILY-37,FAMILY-37,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,data/rectification_test/distorted/FAMILY-37__MOTHER__FM037_M1__local.png,data/split/test/FAMILY-37/MOTHER/FM037_M3.png,FAMILY-37,FAMILY-37,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,data/rectification_test/distorted/FAMILY-37__MOTHER__FM037_M1__local.png,data/split/test/FAMILY-37/MOTHER/FM037_M4.png,FAMILY-37,FAMILY-37,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,data/rectification_test/distorted/FAMILY-37__MOTHER__FM037_M1__local.png,data/split/test/FAMILY-37/MOTHER/FM037_M5.png,FAMILY-37,FAMILY-37,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/MOTHER/FM037_M2.png,data/rectification_test/distorted/FAMILY-37__MOTHER__FM037_M2__local.png,data/split/test/FAMILY-37/MOTHER/FM037_M3.png,FAMILY-37,FAMILY-37,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/MOTHER/FM037_M2.png,data/rectification_test/distorted/FAMILY-37__MOTHER__FM037_M2__local.png,data/split/test/FAMILY-37/MOTHER/FM037_M4.png,FAMILY-37,FAMILY-37,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/MOTHER/FM037_M2.png,data/rectification_test/distorted/FAMILY-37__MOTHER__FM037_M2__local.png,data/split/test/FAMILY-37/MOTHER/FM037_M5.png,FAMILY-37,FAMILY-37,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/MOTHER/FM037_M3.png,data/rectification_test/distorted/FAMILY-37__MOTHER__FM037_M3__local.png,data/split/test/FAMILY-37/MOTHER/FM037_M4.png,FAMILY-37,FAMILY-37,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/MOTHER/FM037_M3.png,data/rectification_test/distorted/FAMILY-37__MOTHER__FM037_M3__local.png,data/split/test/FAMILY-37/MOTHER/FM037_M5.png,FAMILY-37,FAMILY-37,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-37/MOTHER/FM037_M4.png,data/rectification_test/distorted/FAMILY-37__MOTHER__FM037_M4__local.png,data/split/test/FAMILY-37/MOTHER/FM037_M5.png,FAMILY-37,FAMILY-37,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/CHILD/FM042_C1.png,data/rectification_test/distorted/FAMILY-42__CHILD__FM042_C1__local.png,data/split/test/FAMILY-42/CHILD/FM042_C2.png,FAMILY-42,FAMILY-42,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/CHILD/FM042_C1.png,data/rectification_test/distorted/FAMILY-42__CHILD__FM042_C1__local.png,data/split/test/FAMILY-42/CHILD/FM042_C3.png,FAMILY-42,FAMILY-42,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/CHILD/FM042_C1.png,data/rectification_test/distorted/FAMILY-42__CHILD__FM042_C1__local.png,data/split/test/FAMILY-42/CHILD/FM042_C4.png,FAMILY-42,FAMILY-42,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/CHILD/FM042_C1.png,data/rectification_test/distorted/FAMILY-42__CHILD__FM042_C1__local.png,data/split/test/FAMILY-42/CHILD/FM042_C5.png,FAMILY-42,FAMILY-42,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/CHILD/FM042_C2.png,data/rectification_test/distorted/FAMILY-42__CHILD__FM042_C2__local.png,data/split/test/FAMILY-42/CHILD/FM042_C3.png,FAMILY-42,FAMILY-42,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/CHILD/FM042_C2.png,data/rectification_test/distorted/FAMILY-42__CHILD__FM042_C2__local.png,data/split/test/FAMILY-42/CHILD/FM042_C4.png,FAMILY-42,FAMILY-42,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/CHILD/FM042_C2.png,data/rectification_test/distorted/FAMILY-42__CHILD__FM042_C2__local.png,data/split/test/FAMILY-42/CHILD/FM042_C5.png,FAMILY-42,FAMILY-42,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/CHILD/FM042_C3.png,data/rectification_test/distorted/FAMILY-42__CHILD__FM042_C3__local.png,data/split/test/FAMILY-42/CHILD/FM042_C4.png,FAMILY-42,FAMILY-42,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/CHILD/FM042_C3.png,data/rectification_test/distorted/FAMILY-42__CHILD__FM042_C3__local.png,data/split/test/FAMILY-42/CHILD/FM042_C5.png,FAMILY-42,FAMILY-42,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/CHILD/FM042_C4.png,data/rectification_test/distorted/FAMILY-42__CHILD__FM042_C4__local.png,data/split/test/FAMILY-42/CHILD/FM042_C5.png,FAMILY-42,FAMILY-42,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/FATHER/FM042_F1.png,data/rectification_test/distorted/FAMILY-42__FATHER__FM042_F1__local.png,data/split/test/FAMILY-42/FATHER/FM042_F2.png,FAMILY-42,FAMILY-42,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/FATHER/FM042_F1.png,data/rectification_test/distorted/FAMILY-42__FATHER__FM042_F1__local.png,data/split/test/FAMILY-42/FATHER/FM042_F3.png,FAMILY-42,FAMILY-42,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/FATHER/FM042_F1.png,data/rectification_test/distorted/FAMILY-42__FATHER__FM042_F1__local.png,data/split/test/FAMILY-42/FATHER/FM042_F4.png,FAMILY-42,FAMILY-42,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/FATHER/FM042_F1.png,data/rectification_test/distorted/FAMILY-42__FATHER__FM042_F1__local.png,data/split/test/FAMILY-42/FATHER/FM042_F5.png,FAMILY-42,FAMILY-42,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/FATHER/FM042_F2.png,data/rectification_test/distorted/FAMILY-42__FATHER__FM042_F2__local.png,data/split/test/FAMILY-42/FATHER/FM042_F3.png,FAMILY-42,FAMILY-42,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/FATHER/FM042_F2.png,data/rectification_test/distorted/FAMILY-42__FATHER__FM042_F2__local.png,data/split/test/FAMILY-42/FATHER/FM042_F4.png,FAMILY-42,FAMILY-42,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/FATHER/FM042_F2.png,data/rectification_test/distorted/FAMILY-42__FATHER__FM042_F2__local.png,data/split/test/FAMILY-42/FATHER/FM042_F5.png,FAMILY-42,FAMILY-42,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/FATHER/FM042_F3.png,data/rectification_test/distorted/FAMILY-42__FATHER__FM042_F3__local.png,data/split/test/FAMILY-42/FATHER/FM042_F4.png,FAMILY-42,FAMILY-42,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/FATHER/FM042_F3.png,data/rectification_test/distorted/FAMILY-42__FATHER__FM042_F3__local.png,data/split/test/FAMILY-42/FATHER/FM042_F5.png,FAMILY-42,FAMILY-42,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/FATHER/FM042_F4.png,data/rectification_test/distorted/FAMILY-42__FATHER__FM042_F4__local.png,data/split/test/FAMILY-42/FATHER/FM042_F5.png,FAMILY-42,FAMILY-42,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,data/rectification_test/distorted/FAMILY-42__MOTHER__FM042_M1__local.png,data/split/test/FAMILY-42/MOTHER/FM042_M2.png,FAMILY-42,FAMILY-42,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,data/rectification_test/distorted/FAMILY-42__MOTHER__FM042_M1__local.png,data/split/test/FAMILY-42/MOTHER/FM042_M3.png,FAMILY-42,FAMILY-42,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,data/rectification_test/distorted/FAMILY-42__MOTHER__FM042_M1__local.png,data/split/test/FAMILY-42/MOTHER/FM042_M4.png,FAMILY-42,FAMILY-42,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,data/rectification_test/distorted/FAMILY-42__MOTHER__FM042_M1__local.png,data/split/test/FAMILY-42/MOTHER/FM042_M5.png,FAMILY-42,FAMILY-42,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/MOTHER/FM042_M2.png,data/rectification_test/distorted/FAMILY-42__MOTHER__FM042_M2__local.png,data/split/test/FAMILY-42/MOTHER/FM042_M3.png,FAMILY-42,FAMILY-42,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/MOTHER/FM042_M2.png,data/rectification_test/distorted/FAMILY-42__MOTHER__FM042_M2__local.png,data/split/test/FAMILY-42/MOTHER/FM042_M4.png,FAMILY-42,FAMILY-42,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/MOTHER/FM042_M2.png,data/rectification_test/distorted/FAMILY-42__MOTHER__FM042_M2__local.png,data/split/test/FAMILY-42/MOTHER/FM042_M5.png,FAMILY-42,FAMILY-42,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/MOTHER/FM042_M3.png,data/rectification_test/distorted/FAMILY-42__MOTHER__FM042_M3__local.png,data/split/test/FAMILY-42/MOTHER/FM042_M4.png,FAMILY-42,FAMILY-42,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/MOTHER/FM042_M3.png,data/rectification_test/distorted/FAMILY-42__MOTHER__FM042_M3__local.png,data/split/test/FAMILY-42/MOTHER/FM042_M5.png,FAMILY-42,FAMILY-42,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-42/MOTHER/FM042_M4.png,data/rectification_test/distorted/FAMILY-42__MOTHER__FM042_M4__local.png,data/split/test/FAMILY-42/MOTHER/FM042_M5.png,FAMILY-42,FAMILY-42,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/CHILD/FM048_C1.png,data/rectification_test/distorted/FAMILY-48__CHILD__FM048_C1__local.png,data/split/test/FAMILY-48/CHILD/FM048_C2.png,FAMILY-48,FAMILY-48,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/CHILD/FM048_C1.png,data/rectification_test/distorted/FAMILY-48__CHILD__FM048_C1__local.png,data/split/test/FAMILY-48/CHILD/FM048_C3.png,FAMILY-48,FAMILY-48,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/CHILD/FM048_C1.png,data/rectification_test/distorted/FAMILY-48__CHILD__FM048_C1__local.png,data/split/test/FAMILY-48/CHILD/FM048_C4.png,FAMILY-48,FAMILY-48,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/CHILD/FM048_C1.png,data/rectification_test/distorted/FAMILY-48__CHILD__FM048_C1__local.png,data/split/test/FAMILY-48/CHILD/FM048_C5.png,FAMILY-48,FAMILY-48,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/CHILD/FM048_C2.png,data/rectification_test/distorted/FAMILY-48__CHILD__FM048_C2__local.png,data/split/test/FAMILY-48/CHILD/FM048_C3.png,FAMILY-48,FAMILY-48,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/CHILD/FM048_C2.png,data/rectification_test/distorted/FAMILY-48__CHILD__FM048_C2__local.png,data/split/test/FAMILY-48/CHILD/FM048_C4.png,FAMILY-48,FAMILY-48,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/CHILD/FM048_C2.png,data/rectification_test/distorted/FAMILY-48__CHILD__FM048_C2__local.png,data/split/test/FAMILY-48/CHILD/FM048_C5.png,FAMILY-48,FAMILY-48,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/CHILD/FM048_C3.png,data/rectification_test/distorted/FAMILY-48__CHILD__FM048_C3__local.png,data/split/test/FAMILY-48/CHILD/FM048_C4.png,FAMILY-48,FAMILY-48,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/CHILD/FM048_C3.png,data/rectification_test/distorted/FAMILY-48__CHILD__FM048_C3__local.png,data/split/test/FAMILY-48/CHILD/FM048_C5.png,FAMILY-48,FAMILY-48,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/CHILD/FM048_C4.png,data/rectification_test/distorted/FAMILY-48__CHILD__FM048_C4__local.png,data/split/test/FAMILY-48/CHILD/FM048_C5.png,FAMILY-48,FAMILY-48,CHILD,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F1.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F1__local.png,data/split/test/FAMILY-48/FATHER/FM048_F2.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F1.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F1__local.png,data/split/test/FAMILY-48/FATHER/FM048_F3.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F1.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F1__local.png,data/split/test/FAMILY-48/FATHER/FM048_F4.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F1.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F1__local.png,data/split/test/FAMILY-48/FATHER/FM048_F5.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F2.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F2__local.png,data/split/test/FAMILY-48/FATHER/FM048_F3.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F2.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F2__local.png,data/split/test/FAMILY-48/FATHER/FM048_F4.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F2.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F2__local.png,data/split/test/FAMILY-48/FATHER/FM048_F5.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F3.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F3__local.png,data/split/test/FAMILY-48/FATHER/FM048_F4.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F3.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F3__local.png,data/split/test/FAMILY-48/FATHER/FM048_F5.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/FATHER/FM048_F4.png,data/rectification_test/distorted/FAMILY-48__FATHER__FM048_F4__local.png,data/split/test/FAMILY-48/FATHER/FM048_F5.png,FAMILY-48,FAMILY-48,FATHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M1__local.png,data/split/test/FAMILY-48/MOTHER/FM048_M2.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M1__local.png,data/split/test/FAMILY-48/MOTHER/FM048_M3.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M1__local.png,data/split/test/FAMILY-48/MOTHER/FM048_M4.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M1__local.png,data/split/test/FAMILY-48/MOTHER/FM048_M5.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M2.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M2__local.png,data/split/test/FAMILY-48/MOTHER/FM048_M3.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M2.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M2__local.png,data/split/test/FAMILY-48/MOTHER/FM048_M4.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M2.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M2__local.png,data/split/test/FAMILY-48/MOTHER/FM048_M5.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M3.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M3__local.png,data/split/test/FAMILY-48/MOTHER/FM048_M4.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M3.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M3__local.png,data/split/test/FAMILY-48/MOTHER/FM048_M5.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-48/MOTHER/FM048_M4.png,data/rectification_test/distorted/FAMILY-48__MOTHER__FM048_M4__local.png,data/split/test/FAMILY-48/MOTHER/FM048_M5.png,FAMILY-48,FAMILY-48,MOTHER,0.0
test,distorted_local,local,genuine,1,data/split/test/FAMILY-54/CHILD/FM054_C1.png,data/rectification_test/distorted/FAMILY-54__CHILD__FM054_C1__local.png,data/split/test/FAMILY-54/CHILD/FM054_C2.png,FAMILY-54,FAMILY-54,CHILD,0.0
